OBJECTID,TYPE,Status,Comments,Date_Modified,Name,Name_Source,Update_Author,created_user,created_date,last_edited_user,last_edited_date,GlobalID,Shape__Length
780,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,c3d9efb3-b286-410e-a066-40d9bd7d874b,85.517618846843
781,Water Body Centerline,Update,Merge,2011-04-28T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,bdf66399-92d1-47f5-acbd-68c498ae234d,2723.39689374399
782,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,c2f8e3fa-2899-4024-b79d-e6d30edda1bf,2936.39174190545
783,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,6fc61314-bd76-4b5a-809c-ff83000d73b7,1198.95289222334
784,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,cd73e08e-b19b-4e20-9ef0-04060598e032,330.655539474125
785,Water Body Centerline,Update,,2011-06-17T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,60ba806e-37a1-4f01-8239-59b096ed140d,3118.18438026602
786,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,aad0b170-bc4c-493b-a07f-6bfdd7cf7983,1625.61589000364
787,Water Body Centerline,Update,Merge,2011-04-28T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,a1a63eb5-f564-4955-b20e-11d36719c797,2840.83818143767
788,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,6aef6606-3d6c-4516-b277-9b48a2ea5201,19222.1729368441
789,Water Body Centerline,Update,,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,ec013c19-88c1-425d-8e02-59d59f146cec,639.981575275578
790,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,b5e4b0a5-f7ff-4a9a-9e2c-45dec4aa88b8,304.370221477993
791,Water Body Centerline,Update,,2011-06-17T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,9bbb36b3-0f94-40d9-ad39-a715ea57f0e2,4073.3633190251
792,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,8507f680-dcfc-4d7f-8510-52dd3e0f69ce,8533.20933590992
793,Water Body Centerline,Update,,2011-06-07T00:00:00.000Z,No Name,USGS,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,4bcb11bc-6aff-4cc0-a1f5-9448ec980ee9,1409.63552088132
794,Water Body Centerline,Update,,2011-06-14T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,d8e682e9-c7ac-4809-94df-176ca695c899,1350.58352064037
795,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,e3efc99f-a263-4783-8c5a-19653435b72f,348.72216319087
796,Water Body Centerline,Update,Merge,2011-04-27T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,cd67d635-109e-4a16-bf8f-1743ec4b853e,1723.86125374423
797,Water Body Centerline,New,Merge,2011-04-27T00:00:00.000Z,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,0ad1d3da-d4f3-4e39-b3e2-a92225566add,4187.55736791872
798,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,Boyds Hollow,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,3efe0890-2480-4039-80cb-832856f853bd,16228.2581638238
799,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,Poppet Hollow,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,2c3ed729-ace6-4aa9-a396-186544bb3039,6795.81810360943
800,Water Body Centerline,Update,Merge,2011-04-26T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,dedd75eb-ad0e-4bf5-88d0-283a667b9885,1729.87702874825
801,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,c557b7d9-d830-4ad7-b70a-636f99a6acaa,42.8922050658296
802,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,8c340637-0d89-4bb1-9044-15ffed492a19,55.8974194689371
803,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,86c77b52-1257-4236-a169-cb895566c2f5,308.526239682307
804,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,f8ec8d5f-d80c-4d6d-a26c-317fb3f76f96,1262.31872789062
805,Water Body Centerline,Update,Merge,2011-04-27T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,d516bbf2-0e8d-41e2-a673-300d24909639,1764.85402830294
806,Water Body Centerline,New,Merge,2011-04-27T00:00:00.000Z,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,06219d18-4077-4e61-b20a-23fa99f80795,4459.02273224953
807,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,26854529-c419-4720-b29e-526c94f1a9af,89.6874662651596
808,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,5ed91dd4-5a0d-450d-b857-b2ef2d8d5690,903.406107069235
809,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,e9066866-04df-4165-abfa-ab28cac7ab83,1341.59401833944
810,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,3d3417b3-457b-421f-bf6e-e05f0930d121,1546.06950896179
811,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,9cfcf33c-b0bf-4064-b730-8a5a585350c8,102.883536668495
812,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,387df79b-207a-438a-a23b-ad06f4c35e50,894.835902488573
813,Water Body Centerline,Update,Merge,2011-06-16T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,e34a3ded-13fe-4699-9bc7-172190105315,781.903358631314
814,Water Body Centerline,Update,Merge,2011-04-27T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,be827c00-158d-4115-857a-0871943761ec,2221.46719564683
815,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,c844f45e-5e0a-441e-aac3-d0e4255827d8,49.3166860703974
816,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,1334f780-f594-4519-a43d-0b189392c520,306.585658669539
817,Water Body Centerline,Update,Merge,2011-06-16T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,1607e060-3e86-4c2f-be4e-e4f8ae415f2e,1520.03005933626
818,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,36e38bfc-b4be-4f3e-9a5a-8e3429b26165,151.305593245185
819,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,b713b49c-369e-4552-bf16-237816ed3997,141.583159199424
820,Water Body Centerline,Update,Merge,2011-06-16T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,ae8bc1c9-7351-43b0-9532-f96b4d4fd5a3,1319.45954661829
821,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,3422e72a-c857-4594-86df-fe8e86d76c8a,5052.85190621097
822,Water Body Centerline,Update,Merge,2011-06-16T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,0789b36f-7763-491e-8e6a-2ea82dc1b2cb,2729.58011710797
823,Water Body Centerline,Update,Merge,2011-06-16T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,7dfdd6cf-39f9-4bf2-a90e-16b9995bdb83,2543.29009951343
824,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,f711d372-0335-4343-8df7-1ff2d38f3dc1,24.7492311642315
825,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,697a9c8b-a269-4fad-979e-ee215b55ccc2,47.3776915098829
826,Water Body Centerline,Update,Merge,2011-06-16T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,e800e6ef-983e-465f-9f3d-37397a6a1cdb,1152.15565704055
827,Water Body Centerline,Update,Merge,2011-06-16T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,096b471b-6af0-44d5-b92c-e3184672f520,3364.58941537645
828,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,bf95bdee-de01-4ddb-9114-4b5d65e6d3a7,90.8028427906648
829,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,2261dad0-766c-4fb7-a56e-72786ea4da11,2311.9083586975
830,Water Body Centerline,Update,Merge,2011-06-16T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,c2ddc1dc-9941-4ab6-861d-bcf9b588d97a,1281.35225398943
831,Water Body Centerline,Update,Merge,2011-04-27T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,0f2dc55f-05b7-4196-9958-9f26e5baad63,6293.24946324064
832,Water Body Centerline,Update,Merge,2011-04-28T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,683e4692-083e-4c9d-8d98-2d2d21406089,1292.26289590921
833,Water Body Centerline,Update,Merge,2011-06-16T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,20531973-09d7-4534-ae0c-e353b0480ac4,197.65197564405
834,Water Body Centerline,Update,Merge,2011-06-16T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,0490451c-8cc8-4929-9001-1f5ef6d05319,1161.69279973041
835,Water Body Centerline,Update,,2011-06-14T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,b2f52a72-bd12-43bd-a4cf-50351024f2b7,235.022849687261
836,Water Body Centerline,Update,,2011-06-14T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,51fefba4-8081-442c-81af-9f32f8c8463c,848.188232194848
837,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,fabef54c-4259-4a44-844c-1f6e0fc6a32b,122.942028410956
838,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,22fedb17-105b-4137-9db4-5dd51d278e73,38.7525917512671
839,Water Body Centerline,Update,,2011-06-16T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,1a0758a7-d465-4ac2-8e22-14d528584dd4,2224.28900337504
840,Water Body Centerline,Update,,2011-06-14T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,5fe593d8-d6da-4d3c-a164-ba8d992f2e9f,1912.6222156025
841,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,3f55f517-366c-45f0-b06f-a6a6d2d7034e,47.4393097394772
842,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,6751d26c-189a-40af-9e7b-05ce0841adc8,112.399124018818
843,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,c7f68125-8695-4d4c-afbb-a21dc2d56ad9,507.008970277628
844,Water Body Centerline,Update,Merge,2011-04-27T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,6cf72252-3679-414d-9e5d-26573ec0bf4a,3848.9824070481
845,Water Body Centerline,Update,Merge,2011-04-27T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,8b95b295-6c79-44e6-a0d6-2bc2cbd77a43,4642.99719736628
846,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,9baee1d6-1f0b-4037-a6df-6763dff3f656,94.6103392774873
847,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,3c20521c-b6c9-48f8-bd71-f3de5c16e41d,226.902286721824
848,Water Body Centerline,Update,Flip,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,9bfb5b38-be51-4120-b867-71bd01c2cc38,31.6671362071284
849,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,c5a30e79-b9ac-4b37-9f0b-3ef59e38fe9f,51.3661877586535
850,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,d6ad5929-8240-4683-af3d-eac0d5584e78,16.6359179405507
851,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,49ca7f06-ac18-405f-9142-32adee4e00da,47.5573032280203
852,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,771b4cf8-1675-4837-8571-cbd0210dbe18,23.8542699276171
853,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,46f531f7-3653-42e6-a796-8b8666aaca28,44.5842747411332
854,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,9059b42d-d1bc-4f8a-a617-cc8d46f23930,17.9566595412559
855,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,9ea9c4ae-5adf-41af-9405-6c2614adae9b,1353.59381206588
856,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,5e7e21d6-ca6a-4129-a7c2-9865c4eed66a,58.9608799608382
857,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,526a60c0-6e41-4c13-a5c7-421dd9f3a4b2,23.7583978273052
858,Water Body Centerline,Update,Merge,2011-04-27T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,c53fa9a3-29b0-4e1c-a892-8e916427a8f4,3896.64333819609
859,Water Body Centerline,Update,Merge,2011-04-27T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,0fff7c18-e266-46d8-9871-15703dc011c2,2073.49113059417
860,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,6558587c-4138-4d7a-aab8-948a939c029e,177.713019510872
861,Water Body Centerline,Update,Merge,2011-04-27T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,7ddb78ea-7be5-4c28-b2db-7240d76434a0,1893.63432909226
862,Water Body Centerline,Update,Merge,2011-06-16T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,9d637c86-6a3e-4277-ac91-8060410b90b7,422.657915285835
863,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,c7973f26-4574-4dd6-bc47-e528ca942bce,28.6927942870956
864,Water Body Centerline,Update,Merge,2011-06-16T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,1e9419b5-e7b6-4005-a62f-d7578385288f,408.388552870726
865,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,ff51ad84-fdf3-490d-8587-779d9446f09e,73.1607704658018
866,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,e17ba763-eb33-4129-bf18-144fc362c756,168.500718434039
867,Water Body Centerline,Update,Merge,2011-06-16T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,af0956d8-d7dd-48b7-8c70-3bf57ad25188,266.517322777892
868,Water Body Centerline,Update,Merge,2011-04-18T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,f853234f-d6a6-4591-97f4-49fc6558e3ff,8647.52707648485
869,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,af3b5111-407d-4b81-92bc-da950ec65b8e,35061.0607136017
870,Water Body Centerline,Update,Merge,2011-06-15T00:00:00.000Z,Prince Run,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,23e4ae1b-e3bb-4540-9edb-efc3aa09a86e,36565.7114062016
871,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,c72ec581-86d1-4600-baa3-61bed90b678a,937.034187870535
872,Water Body Centerline,Update,Merge,2011-04-25T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,603f5d2e-81e2-49b5-af1f-73098a3e114d,18601.2536812163
873,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,770ed75b-eba9-40f6-a19c-99f6555aead6,15450.4902101671
874,Water Body Centerline,Update,,2011-06-17T00:00:00.000Z,Spoon River,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,3f34d87d-b7ed-41d2-b84c-669174e4dcfc,61685.944378202
875,Water Body Centerline,Update,,2011-06-15T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,0220c34b-6ca6-4105-a45f-ad6c537df12a,1285.11873499549
876,Water Body Centerline,Update,,2011-06-15T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,8f83c9d9-565e-4ed3-a32b-24f66add51d9,301.653623756898
877,Water Body Centerline,Update,Merge,2011-06-15T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,97ff390a-01e6-4389-8742-e462894efa9e,23150.2345330874
878,Water Body Centerline,Update,Merge,2011-04-25T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,7ecafecb-0ccf-4889-99c6-2d072a7d575d,7194.9563328987
879,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,316ab2ba-15a5-4146-9aba-5a75c5723659,875.911379623737
880,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,b9944bde-bdbb-49c0-845c-50eaee52edfe,74.3700132480034
881,Water Body Centerline,Update,Merge,2011-04-25T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,b304fd21-0f1b-4119-8153-90df68f6e7df,25240.9284759643
882,Water Body Centerline,Update,Merge,2011-04-25T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,0590e1bf-d8a3-4250-81db-cc9f29d75eb4,1857.52276477142
883,Water Body Centerline,Update,Merge,2011-04-25T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,f7837fa0-4ab9-448c-ae27-5478ea1d8585,10347.5509813298
884,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,a4a473d7-0223-4df6-9105-51e71b13b3ef,31.9694335676626
885,Water Body Centerline,Update,Merge,2011-04-25T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,9d19b827-db22-46b7-9b13-16a27a0a4852,1090.3914329793
886,Water Body Centerline,Update,Merge,2011-04-25T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,6c0d2984-2f53-4498-9f80-04d55fb6d3b8,4605.88687583659
887,Water Body Centerline,Update,Merge,2011-04-25T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,12e72436-b49b-44a3-bf6a-bf2198239302,14539.274703168
888,Water Body Centerline,Update,Merge,2011-04-25T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,fb71404b-c835-47d5-971e-8123726d5e4e,1148.05202247524
889,Water Body Centerline,Update,,2011-06-14T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,a1ed5292-1f5f-4785-a5c4-d538534e8e8f,1073.17388053842
890,Water Body Centerline,Update,,2011-06-14T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,526ac288-ce60-414e-aa76-b3ac2342687a,3589.14579559196
891,Water Body Centerline,Update,,2011-06-14T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,7716daf5-6426-432b-a394-7de40614299c,587.81051305188
892,Water Body Centerline,Update,Merge,2011-04-25T00:00:00.000Z,French Creek,USGS,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,756f5702-046c-4924-8457-d865a1425f3d,42964.6822272425
893,Water Body Centerline,Update,Merge,2011-04-25T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,f5509c2a-a55b-47dd-8f94-d7a4fa185202,5924.63181896907
894,Water Body Centerline,Update,Merge,2011-06-16T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,42f3b703-071e-4086-a4ea-b17858f5620e,16840.2051854323
895,Water Body Centerline,Update,Merge,2011-04-25T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,dcf3daa4-c428-4ce7-8f89-c7a6fb7f086d,10507.2059680345
