OBJECTID,TYPE,Status,Comments,Compiler,Date_Modified,Data_Source,Company,Co_Label,Maint_Status,Attribute_Auth,GlobalID,created_user,created_date,last_edited_user,last_edited_date,Shape__Length
269,Railroad Centerline,Existing,Merge,Surdex,2011-05-03T00:00:00.000Z,Parcel Data & IDOT,"Tazewell & Peoria Railroad, Inc.",TP,Done,S. Bradbury,dadcba3b-e1af-474a-bf2e-21044b0ace98,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,1271.28235722096
270,Railroad Centerline,Existing,Merge,Surdex,2011-05-17T00:00:00.000Z,Parcel Data,Archer Daniels Midland Company,ADM,Done,S. Bradbury,bfc2dd53-6e87-4210-9c5b-c5eb8aed2929,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,2792.09673678466
271,Railroad Centerline,Existing,,Surdex,2011-05-17T00:00:00.000Z,Parcel Data,Archer Daniels Midland Company,ADM,Done,S. Bradbury,d99dbcad-8df7-4c70-9878-3840fd8c4915,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,192.930035217237
272,Railroad Centerline,New,,Sanborn,2011-05-03T00:00:00.000Z,Parcel Data,Burlington Northern & Santa Fe Railway Company,BN & SF,Done,S. Bradbury,903b72d0-3e2b-4a20-829a-051f434a6487,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,158.384663781663
273,Railroad Abandoned,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Burlington Northern & Santa Fe Railway Company,BN & SF,Done,S. Bradbury,8ac2064f-d6a4-40af-920a-0db8d6b12fe0,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,1213.39013447983
274,Railroad Centerline,New,,Sanborn,2011-05-10T00:00:00.000Z,Parcel Data,"Tazewell & Peoria Railroad, Inc.",TP,Done,S. Bradbury,f14bd030-bbec-4440-b801-4384919f0c28,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,509.480480782287
275,Railroad Centerline,New,,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Peoria/Peoria Heights & Western Railroad,,Done,S. Bradbury,697b1f43-8844-4f68-ba47-c5afa1919f9b,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,1010.94690856099
276,Railroad Centerline,New,,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Peoria/Peoria Heights & Western Railroad,,Done,S. Bradbury,55122b2d-4d39-497f-9912-77e9434bf22e,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,21357.6151537154
277,Railroad Abandoned,New,,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Hawkeye Land Company,,Done,S. Bradbury,af92ec07-f2b2-419b-a997-42972a84e1bd,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,644.889947506318
278,Railroad Abandoned,Existing,,Surdex,2011-05-16T00:00:00.000Z,Parcel Data,Pearl Enterprises of Illinois LLC.,,Done,S. Bradbury,ab52cd91-2d49-49cd-b7b4-11724c0e4634,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,278.154852897813
279,Railroad Abandoned,Existing,,Surdex,2011-05-16T00:00:00.000Z,Parcel Data,Pearl Enterprises of Illinois LLC.,,Done,S. Bradbury,fa0ca61f-605a-45ba-8b46-494c5da8abce,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,837.605713786589
280,Railroad Abandoned,Existing,,Surdex,2011-05-16T00:00:00.000Z,Parcel Data,Peoria/Peoria Heights & Western Railroad,,Done,S. Bradbury,82867119-dd9a-4c90-a1ca-afd94255c46e,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,76.9648726385272
281,Railroad Centerline,New,,Sanborn,2011-05-10T00:00:00.000Z,Parcel Data,Peoria/Peoria Heights & Western Railroad,,Done,S. Bradbury,44e7dcfe-3cb9-43f5-9fb1-062c735c5326,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,420.080607901436
282,Railroad Centerline,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,O'Brien Enterprises LTD,,Done,S. Bradbury,1dbb3ef9-a726-479c-97d5-aec933c3dee5,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,476.723536653472
283,Railroad Centerline,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Komatsu America Corp,,Done,S. Bradbury,78006c17-4283-4d17-b704-22fd09abf52e,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,2191.12462611018
284,Railroad Centerline,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Komatsu America Corp,,Done,S. Bradbury,88322145-057f-4b5d-bcbb-fa7570fdf022,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,458.480243309388
285,Railroad Centerline,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Komatsu America Corp,,Done,S. Bradbury,d32610d4-2035-4b66-9c3c-df046a7f40b1,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,396.287556558229
286,Railroad Centerline,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Komatsu America Corp,,Done,S. Bradbury,e80b4290-53d2-4661-8c4a-a89c3273d9d5,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,417.568282353363
287,Railroad Centerline,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Komatsu America Corp,,Done,S. Bradbury,67afe852-91f3-4cca-b82d-8aed168a0389,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,229.947364536018
288,Railroad Centerline,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Komatsu America Corp,,Done,S. Bradbury,c19456c2-15f6-442c-8dc9-c1f28cbbd42c,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,174.248123884445
289,Railroad Abandoned,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Komatsu America Corp,,Done,S. Bradbury,ce631145-f0e1-41d1-9410-d9767331002e,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,269.403859710582
290,Railroad Centerline,New,,Sanborn,2011-05-10T00:00:00.000Z,Parcel Data,Komatsu America Corp,,Done,S. Bradbury,c22d1bdf-0d55-49f0-be44-5e21f4bd76f6,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,787.946474942598
291,Railroad Centerline,New,,Sanborn,2011-05-10T00:00:00.000Z,Parcel Data,Komatsu America Corp,,Done,S. Bradbury,d7f43d73-6e54-4681-8f2e-8158b9fe4311,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,407.725278223371
292,Railroad Centerline,Existing,,Surdex,2011-05-10T00:00:00.000Z,Parcel Data,Komatsu America Corp,,Done,S. Bradbury,ba22d130-ac73-458f-bd63-59003155bef6,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,427.625691497919
293,Railroad Centerline,New,,Sanborn,2011-05-10T00:00:00.000Z,Parcel Data,Komatsu America Corp,,Done,S. Bradbury,1f9fe9d8-5ca9-44e6-90a9-8e3e9d4c9c70,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,500.211878928378
294,Railroad Centerline,New,,Sanborn,2011-05-10T00:00:00.000Z,Parcel Data,Komatsu America Corp,,Done,S. Bradbury,cf57daf5-06cc-4786-bb5d-56c55daaae29,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,516.812746246775
295,Railroad Centerline,Existing,,Surdex,2011-05-10T00:00:00.000Z,Parcel Data,Komatsu America Corp,,Done,S. Bradbury,6ef2cf22-c978-4ee0-83fb-cf6b3f02cbc2,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,651.437342128064
296,Railroad Centerline,New,,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Komatsu America Corp,,Done,S. Bradbury,eb3d5f4c-bab8-4985-a6bb-93e424a925a0,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,264.505627630068
297,Railroad Centerline,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Komatsu America Corp,,Done,S. Bradbury,84c8fe78-033d-43b1-9fb2-2f837b7ddbf8,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,253.841960974925
298,Railroad Centerline,Existing,Artifact. Delete.,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,5a01dd57-5f6c-4c0b-9a88-7f660aafe851,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,8.53700061966411
299,Railroad Centerline,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Komatsu America Corp,,Done,S. Bradbury,48304b27-b2be-4801-a846-af6bcaeb5de4,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,545.942037636213
300,Railroad Centerline,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Komatsu,,Done,S. Bradbury,08e79332-b5bb-42d3-a3c3-d0577694ac2f,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,204.846755292213
301,Railroad Centerline,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Komatsu,,Done,S. Bradbury,7cd91c12-8b9e-41d8-85ab-fec30fe3d37a,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,1072.05435323483
302,Railroad Centerline,Existing,,Surdex,2011-05-16T00:00:00.000Z,Parcel Data,O'Brien Enterprises LLC,,Done,S. Bradbury,d1ff1ac8-c7e9-4512-8e9b-c20a5eb34976,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,749.657854371205
303,Railroad Centerline,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Peoria/Peoria Heights & Western Railroad,,Done,S. Bradbury,613bded0-a743-4886-974e-f99b30a4b93c,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,301.55506719297
304,Railroad Abandoned,Existing,,Surdex,2011-05-16T00:00:00.000Z,Parcel Data,Peoria/Peoria Heights & Western Railroad,,Done,S. Bradbury,cd49e8a7-a4e6-4a0e-b4fc-d12221538156,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,990.011401921226
305,Railroad Centerline,Existing,,Surdex,2011-05-16T00:00:00.000Z,Parcel Data,O'Brien Enterprises LLC,,Done,S. Bradbury,567db194-8c60-4391-a911-973e216206f7,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,754.201806578941
306,Railroad Abandoned,Existing,,Surdex,2011-05-16T00:00:00.000Z,Parcel Data,Ivex Real Estate Holdings LLC.,,Done,S. Bradbury,b3a65123-f165-46e0-8646-bd23907e2a4c,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,535.796306515151
307,Railroad Centerline,Existing,,Surdex,2011-05-16T00:00:00.000Z,Parcel Data,"Tazewell & Peoria Railroad, Inc.",TP,Done,S. Bradbury,47a23aa2-b208-427b-8cd2-00fc3277bbcb,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,2713.09216950503
308,Railroad Centerline,Existing,,Surdex,2011-05-16T00:00:00.000Z,Parcel Data,"Tazewell & Peoria Railroad, Inc.",TP,Done,S. Bradbury,ee251fa3-eb61-449e-a41c-8808bf7a63bf,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,3090.44638806816
309,Railroad Centerline,Existing,,Surdex,2011-05-16T00:00:00.000Z,Parcel Data,"Tazewell & Peoria Railroad, Inc.",TP,Done,S. Bradbury,6a428671-e571-4e67-b973-d86f9bdda51e,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,302.467973146857
310,Railroad Abandoned,Existing,,Surdex,2011-05-16T00:00:00.000Z,Parcel Data,Ivex Real Estate Holdings LLC.,,Done,S. Bradbury,85249bc0-2cdf-435c-9ffe-42bd02be6e2d,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,151.580633391767
311,Railroad Centerline,Existing,,Surdex,2011-05-16T00:00:00.000Z,Parcel Data,"Atchison, Topeka and Santa Fe Railroad Company",AT & SF,Done,S. Bradbury,e6e6f41c-60be-4fd5-bbc1-384c9a31898c,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,63.1621093054728
312,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,3ed86e7f-f95a-4d97-8f2f-10fa3f82c993,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,176.529737631223
313,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,0bb98bd3-8a4c-4c27-b62c-0f5ad84b4085,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,183.77783407819
314,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,7e309596-3e11-42e9-886d-be1a7d3faebc,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,501.467961021341
315,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,3ad42ff2-7ca3-4350-8597-00c80e89bacd,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,476.020809729015
316,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,c75454f3-302c-4526-bc36-e9d31701f27c,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,22.0847186037119
317,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,0f3d0d07-ea97-46c5-ad20-40e66b8c3fe8,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,306.791182235373
318,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,103d069f-d032-4eda-ac81-625c282fc6f1,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,310.867474845478
319,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,f72e19ad-e495-4ee6-a9c5-365ca2da7356,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,318.251793278975
320,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,c322ca51-dd2c-42ad-ae57-940ccb0439e3,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,940.200099710347
321,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,bb9addf3-24ae-4914-89d4-32690d97c78b,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,933.703291485896
322,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,272cdb3d-b79b-4bfb-9bd2-05a3ee8bd8a3,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,952.464327181472
323,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,d1d6a59b-64b8-425b-90d0-50da57b19a27,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,292.489433498402
324,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,1a6236c7-656f-41eb-be2a-5ff845b57dc7,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,288.413175857716
325,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,5b42cdcf-a47f-4b11-9ea7-fad0367584c8,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,203.030178646685
326,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,e472ef73-d78b-4d98-a616-25443ffc27cf,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,1321.86596384309
327,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,af21d203-3bd8-44b7-9099-4d9aadad24ae,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,1323.95450032674
328,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,1da0def6-6e0b-4220-80b8-beff377eac0e,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,537.90035969416
329,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,e251cc92-dce7-4c0f-b1cf-f266b0f6beeb,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,418.046274792617
330,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,57c784fa-eb79-44a4-b8bb-64f7116d21d8,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,220.225208978741
331,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,4d7dab0e-5c5b-46c3-8e77-e666dee63643,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,187.72193095312
332,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,7a14e7f3-b469-4c99-b082-955380208123,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,192.426296187915
333,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,e349ec41-849a-4705-9ce5-ffb3930ae31d,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,98.0021853225603
334,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,56b2302a-5475-463b-9989-ceca65402c09,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,98.3050155772016
335,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,ca4e1d79-7c65-4275-9368-535dafa69a89,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,680.279306573931
336,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,4939e93e-0059-4db1-b009-4f781d6f7b48,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,620.539360377722
337,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,10118b36-2217-434a-9219-900163071278,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,243.004051436179
338,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,11f727cd-c1d5-462c-b27e-7c599ad3cd21,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,571.491359170429
339,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,474eb9d2-e722-461f-9eee-d4eb866e60cc,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,548.182346565723
340,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,a796d673-7942-486a-a73d-be8aa87e86eb,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,682.517033342896
341,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,610ed78e-9ea1-460e-ab58-9dd83211147b,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,588.731497689159
342,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,b0c8050f-f70e-4cec-98b9-1b7444baefce,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,467.199096348404
343,Railroad Centerline,New,Merge,Sanborn,2011-05-03T00:00:00.000Z,Parcel Data,Burlington Northern & Santa Fe Railway Company,BN & SF,Done,S. Bradbury,c862b0b0-8941-4185-97b8-29875321d972,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,7424.00509356429
344,Railroad Centerline,New,Merge,Sanborn,2011-05-03T00:00:00.000Z,Parcel Data,Burlington Northern & Santa Fe Railway Company,BN & SF,Done,S. Bradbury,f5268a43-c4de-4ce4-8c80-578c498805d6,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,6664.80599307965
345,Railroad Centerline,New,,Sanborn,2011-05-17T00:00:00.000Z,Parcel Data,Burlington Northern & Santa Fe Railway Company,BN & SF,Done,S. Bradbury,18f81c37-19bc-426a-a535-45dc523ffc33,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,690.619923923169
346,Railroad Centerline,New,,Sanborn,2011-05-10T00:00:00.000Z,Parcel Data,State Department of Natural Resources,IDNR,Done,S. Bradbury,19f1d753-5240-4df0-9769-7271e3916783,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,6858.31400985554
347,Railroad Centerline,Existing,,Surdex,2011-05-10T00:00:00.000Z,Parcel Data,State Department of Natural Resources,IDNR,Done,S. Bradbury,21f09f2f-97da-46af-8277-833936266b5a,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,189.309797464784
348,Railroad Centerline,Existing,,Surdex,2011-05-10T00:00:00.000Z,Parcel Data,State Department of Natural Resources,IDNR,Done,S. Bradbury,d7c5a090-b82b-4a09-a626-645d108e37ad,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,511.849446674519
349,Railroad Centerline,Existing,,Surdex,2011-05-10T00:00:00.000Z,Parcel Data,State Department of Natural Resources,IDNR,Done,S. Bradbury,e7f135c5-4c66-4df7-836a-6b4b55335599,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,79.7975570758272
350,Railroad Centerline,Existing,,Surdex,2011-05-10T00:00:00.000Z,Parcel Data,State Department of Natural Resources,IDNR,Done,S. Bradbury,d92baa4d-88fc-4f2a-983a-83458038b60d,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,444.886453479597
351,Railroad Abandoned,Existing,,Surdex,2011-05-17T00:00:00.000Z,Parcel Data,State Department of Natural Resources,IDNR,Done,S. Bradbury,56109ea1-4fd8-4f82-89ed-232b30b6c446,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,194.833100213446
352,Railroad Centerline,Existing,Merge,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Burlington Northern & Santa Fe Railway Company,BN & SF,Done,S. Bradbury,4bac04de-53f4-43d5-ab38-21b9879b3eea,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,51936.8633281645
353,Railroad Abandoned,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Chicago & Northwestern Railroad Company,C & NW,Done,S. Bradbury,2d971925-a16c-4f5b-beac-12fb24739026,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,56.8745153632048
354,Railroad Abandoned,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Chicago & Northwestern Railroad Company,C & NW,Done,S. Bradbury,5c87a107-623d-49dc-9f1f-897723ad0672,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,961.746395232832
355,Railroad Abandoned,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Chicago & Northwestern Railroad Company,C & NW,Done,S. Bradbury,74d1a7f3-2840-440e-a93e-63e2e79fd4c3,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,580.144104460562
356,Railroad Centerline,New,Merge,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Chicago & Northwestern Railroad Company,C & NW,Done,S. Bradbury,c4fed0ac-f8c7-481d-93ac-8723823f2893,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,16949.1316426544
357,Railroad Centerline,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Chicago & Northwestern Railroad Company,C & NW,Done,S. Bradbury,5baead94-56f3-46df-bf22-2b15a9c0001d,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,477.66386936935
358,Railroad Abandoned,Existing,,Surdex,2011-05-16T00:00:00.000Z,Parcel Data,Ag-land FS Inc.,,Done,S. Bradbury,f8606a8c-d095-4746-98d7-c23e2fdbaee8,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,70.4004912211348
